id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SLC6A11	6	0.91327	0.92125	1.0	499	0	0.34783	0.18621	0.24668	0.794561	180	3	0.34783
candidate967	3	0.91406	0.95268	1.0	500	0	0.17754	0.17302	0.2049	0.75544	170	2	0.17754
TSSE2F2	2	0.91476	0.92915	1.0	501	0	0.33682	0.085238	0.096683	0.719822	108	2	0.33682
candidate586	5	0.91481	0.91379	1.0	502	0	0.1726	0.1761	0.24245	0.793502	174	2	0.1726
RPL23	3	0.91584	0.95396	1.0	503	0	0.61593	0.025299	0.04852	0.668215	38	2	0.61593
TSSATM	1	0.91821	0.93742	1.0	504	0	0.47097	0.081794	0.062582	0.710432	101	1	0.47097
candidate647	3	0.91826	0.95397	1.0	505	0	0.051233	0.30025	0.32414	0.87795	236	1	0.051233
TP53	3	0.91999	0.95397	1.0	506	0	0.18695	0.5155	0.49035	0.987741	322	1	0.18695
candidate57	4	0.92413	0.93722	1.0	507	0	0.19802	0.65264	0.62848	1.0	377	1	0.19802
candidate695	4	0.92524	0.93886	1.0	508	0	0.33005	0.2036	0.2343	0.793502	194	2	0.33005
candidate531	6	0.92557	0.93094	1.0	509	0	0.16586	0.0034592	0.0049663	0.436995	3	1	0.16586
candidate942	3	0.92574	0.95779	1.0	510	0	0.1579	0.73416	0.67439	1.0	405	0	0.1579
candidate567	4	0.92677	0.94255	1.0	511	0	0.176	0.39265	0.44996	0.987741	268	1	0.176
candidate5	4	0.93255	0.9513	1.0	512	0	0.27181	0.22768	0.27808	0.838349	203	1	0.27181
CDH4	4	0.93396	0.95277	1.0	513	0	0.30406	0.24527	0.29636	0.852697	212	2	0.30406
candidate581	4	0.93396	0.95277	1.0	514	0	0.16198	0.64065	0.61791	1.0	370	1	0.16198
candidate760	5	0.93466	0.93974	1.0	515	0	0.16545	0.0036336	0.0051248	0.436995	4	3	0.16545
candidate535	4	0.93731	0.95686	1.0	516	0	0.10101	0.62429	0.60296	1.0	362	1	0.10101
candidate699	4	0.94927	0.9697	1.0	517	0	0.34865	0.079853	0.13828	0.719822	99	3	0.34865
candidate798	5	0.95233	0.95843	1.0	518	0	0.31818	0.40126	0.46327	0.987741	272	2	0.31818
candidate776	6	0.95393	0.95289	1.0	519	0	0.36039	0.054683	0.10475	0.719822	78	3	0.36039
TSSSNRNP200	2	0.95575	0.96409	1.0	520	0	0.39723	0.044249	0.059007	0.710432	60	2	0.39723
TSSPLK1	1	0.95708	0.98286	1.0	521	0	1.0295	0.042918	0.017137	0.436995	56	1	1.0295
candidate900	5	0.96033	0.96943	1.0	522	0	0.048179	0.82205	0.78586	1.0	458	1	0.048179
C1R	3	0.96147	0.97512	1.0	523	0	0.4557	0.11838	0.1344	0.719822	135	2	0.4557
OVCH2	3	0.96199	0.97512	1.0	524	0	0.15903	0.14938	0.17165	0.722229	155	2	0.15903
candidate711	4	0.96402	0.98316	1.0	525	0	0.31611	0.10495	0.14901	0.719822	124	2	0.31611
candidate56	5	0.96517	0.97671	1.0	526	0	0.080364	0.19856	0.25539	0.803155	192	1	0.080364
candidate793	4	0.96577	0.98317	1.0	527	0	0.13069	0.44391	0.477	0.987741	295	1	0.13069
ENDOD1	5	0.96684	0.97864	1.0	528	0	0.88917	0.0095476	0.012285	0.436995	14	3	0.88917
candidate700	4	0.96798	0.98426	1.0	529	0	0.33115	0.067803	0.1115	0.719822	88	3	0.33115
candidate633	5	0.97063	0.98133	1.0	530	0	0.13594	0.50352	0.57046	1.0	318	1	0.13594
TSSSMAD4	2	0.97171	0.97845	1.0	531	0	0.53861	0.028293	0.039632	0.659318	42	2	0.53861
candidate603	3	0.97194	0.97885	1.0	532	0	0.19158	0.16236	0.18359	0.74407	163	2	0.19158
candidate637	5	0.97252	0.98412	1.0	533	0	0.33241	0.087948	0.1356	0.719822	113	3	0.33241
ATP7A	4	0.97296	0.98714	1.0	534	0	0.52032	0.074579	0.11541	0.719822	95	3	0.52032
candidate721	5	0.97468	0.98659	1.0	535	0	0.36457	0.014526	0.019078	0.441693	25	4	0.36457
candidate723	6	0.97754	0.98499	1.0	536	0	0.19194	0.15458	0.22538	0.793502	160	3	0.19194
candidate646	6	0.97845	0.98534	1.0	537	0	0.23354	0.15334	0.22538	0.793502	159	2	0.23354
candidate580	4	0.9834	0.98962	1.0	538	0	0.24261	0.17838	0.22933	0.793502	176	2	0.24261
candidate662	5	0.98352	0.99378	1.0	539	0	0.21017	0.21387	0.27714	0.838349	195	2	0.21017
TSSCADM1	4	0.98607	0.99208	1.0	540	0	0.46023	0.1627	0.20146	0.75544	164	2	0.46023
candidate744	4	0.9883	0.99247	1.0	541	0	0.63162	0.0091967	0.011284	0.436995	12	3	0.63162
candidate628	4	0.9886	0.99247	1.0	542	0	0.59102	0.0086118	0.010928	0.436995	11	3	0.59102
candidate698	4	0.98941	0.9928	1.0	543	0	0.34384	0.15757	0.20145	0.75544	162	2	0.34384
candidate941	7	0.98995	0.99363	1.0	544	0	0.18643	0.066716	0.12401	0.719822	87	4	0.18643
candidate799	4	0.99032	0.99281	1.0	545	0	0.30858	0.050589	0.081348	0.719822	68	3	0.30858
TSSEPHA2	2	0.99048	0.99461	1.0	546	0	0.6045	0.0095209	0.012275	0.436995	13	2	0.6045
candidate707	4	0.99048	0.9932	1.0	547	0	0.33959	0.041787	0.070039	0.710432	54	3	0.33959
candidate661	3	0.99203	0.99338	1.0	548	0	0.47136	0.0079723	0.0080759	0.436995	9	3	0.47136
candidate728	5	0.99531	0.99775	1.0	549	0	0.25506	0.14562	0.20302	0.75544	148	1	0.25506
candidate599	5	0.99544	0.99781	1.0	550	0	0.30885	0.082759	0.13163	0.719822	103	3	0.30885
candidate560	5	0.99882	0.99919	1.0	551	0	0.30119	0.0011839	0.0017974	0.436995	2	5	0.30119
