id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
candidate768	4	0.92745	0.94266	1.0	502	0	0.27471	0.040244	0.048222	0.628046	49	2	0.27471
candidate742	5	0.92782	0.94818	1.0	503	0	0.047905	0.31441	0.33769	0.996151	196	1	0.047905
candidate711	4	0.9302	0.94416	1.0	504	0	0.29538	0.46043	0.41334	0.996151	262	1	0.29538
candidate543	2	0.9304	0.94131	1.0	505	0	0.17257	0.4518	0.42059	0.996151	255	0	0.17257
candidate605	5	0.93458	0.9512	1.0	506	0	0.18794	0.077128	0.10343	0.723868	83	2	0.18794
candidate762	6	0.93475	0.9534	1.0	507	0	0.042562	0.14367	0.16979	0.787599	128	1	0.042562
candidate721	5	0.93629	0.95267	1.0	508	0	0.099441	0.4604	0.42157	0.996151	261	1	0.099441
candidate646	6	0.93639	0.95499	1.0	509	0	0.31871	0.050119	0.070197	0.686257	59	3	0.31871
candidate760	5	0.93713	0.95267	1.0	510	0	0.35017	0.16032	0.1802	0.787599	136	2	0.35017
candidate707	4	0.9374	0.94872	1.0	511	0	0.36092	0.16718	0.19604	0.810667	142	1	0.36092
candidate999	3	0.9396	0.95716	1.0	512	0	0.20809	0.081972	0.11005	0.723868	86	2	0.20809
candidate751	3	0.94065	0.95836	1.0	513	0	0.39776	0.06122	0.079615	0.686257	66	2	0.39776
CDH4	4	0.94315	0.95584	1.0	514	0	0.27191	0.41459	0.38151	0.996151	233	1	0.27191
candidate723	6	0.94471	0.95817	1.0	515	0	0.19741	0.021674	0.039181	0.628046	32	2	0.19741
candidate561	6	0.94573	0.95818	1.0	516	0	0.18786	0.56834	0.5413	1.0	312	1	0.18786
candidate948	5	0.94676	0.9627	1.0	517	0	0.057508	0.35728	0.37219	0.996151	209	1	0.057508
candidate92	5	0.94786	0.96377	1.0	518	0	0.37998	0.016574	0.031467	0.628046	23	3	0.37998
ABCA13	3	0.94851	0.96429	1.0	519	0	0.23875	0.42939	0.40541	0.996151	240	1	0.23875
candidate580	4	0.94915	0.96376	1.0	520	0	0.26721	0.091451	0.11472	0.723868	91	2	0.26721
candidate709	6	0.95173	0.96545	1.0	521	0	0.12621	0.84621	0.81321	1.0	467	0	0.12621
candidate761	4	0.95406	0.96701	1.0	522	0	0.30606	0.10684	0.13098	0.757018	104	2	0.30606
candidate512	5	0.95501	0.96722	1.0	523	0	0.36147	0.55389	0.50466	1.0	305	1	0.36147
candidate623	4	0.95732	0.97022	1.0	524	0	0.2662	0.10242	0.12172	0.752464	101	2	0.2662
candidate695	4	0.96148	0.9722	1.0	525	0	0.51846	0.021184	0.036705	0.628046	31	2	0.51846
candidate648	4	0.96214	0.9722	1.0	526	0	0.23147	0.29669	0.30055	0.971512	188	1	0.23147
TSSEPHA2	2	0.96515	0.97026	1.0	527	0	0.46867	0.1323	0.12683	0.753604	122	1	0.46867
candidate546	6	0.96583	0.97621	1.0	528	0	0.29557	0.19733	0.22242	0.858314	156	2	0.29557
candidate599	5	0.96609	0.97353	1.0	529	0	0.10332	0.36665	0.37219	0.996151	217	1	0.10332
TSSSERPINB8	4	0.96667	0.97331	1.0	530	0	0.44114	0.064345	0.077723	0.686257	68	2	0.44114
candidate535	4	0.96877	0.97519	1.0	531	0	0.25495	0.34155	0.30846	0.978128	205	1	0.25495
candidate738	3	0.96913	0.9804	1.0	532	0	0.19185	0.37886	0.34081	0.996151	220	1	0.19185
candidate640	3	0.97123	0.98118	1.0	533	0	0.23383	0.53876	0.51542	1.0	292	0	0.23383
candidate628	4	0.97419	0.9826	1.0	534	0	0.32606	0.030485	0.042647	0.628046	42	2	0.32606
TSSTGFBR2	4	0.97611	0.9852	1.0	535	0	0.56176	0.05994	0.077713	0.686257	62	2	0.56176
candidate986	4	0.97694	0.98578	1.0	536	0	0.22178	0.70196	0.66412	1.0	377	0	0.22178
EPHA2	4	0.97748	0.98579	1.0	537	0	0.60424	0.016328	0.033378	0.628046	22	3	0.60424
candidate787	4	0.97784	0.98628	1.0	538	0	0.19803	0.60152	0.58567	1.0	326	0	0.19803
candidate72	4	0.97792	0.98628	1.0	539	0	0.22314	0.66776	0.64528	1.0	357	0	0.22314
candidate909	4	0.98012	0.98851	1.0	540	0	0.2139	0.538	0.51737	1.0	291	1	0.2139
candidate661	3	0.98289	0.9862	1.0	541	0	0.52921	0.019384	0.026872	0.628046	27	2	0.52921
FBN1	4	0.98346	0.9899	1.0	542	0	0.4866	0.0091155	0.022019	0.628046	12	3	0.4866
candidate637	5	0.98352	0.98897	1.0	543	0	0.48241	0.019221	0.036715	0.628046	26	3	0.48241
PEAK1	4	0.98402	0.99088	1.0	544	0	0.12569	0.10248	0.12172	0.752464	102	1	0.12569
SLC6A11	6	0.9847	0.98967	1.0	545	0	0.19988	0.09942	0.1404	0.757018	97	2	0.19988
candidate958	4	0.98828	0.99412	1.0	546	0	0.30011	0.52144	0.49373	1.0	287	1	0.30011
candidate56	5	0.98863	0.99328	1.0	547	0	0.3069	0.54985	0.50466	1.0	297	1	0.3069
BECN1	3	0.99248	0.99333	1.0	548	0	0.45855	0.066316	0.083952	0.703819	70	2	0.45855
candidate941	7	0.99331	0.99568	1.0	549	0	0.34497	0.0072589	0.01068	0.628046	9	4	0.34497
candidate744	4	0.99379	0.99616	1.0	550	0	0.73156	0.00018438	0.0001733	0.106061	1	2	0.73156
candidate560	5	0.99521	0.99775	1.0	551	0	0.30406	0.020796	0.03927	0.628046	30	3	0.30406
