id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
candidate909	4	0.93102	0.93245	1.0	505	0	0.22773	0.11943	0.19758	0.94398	131	2	0.22773
candidate607	5	0.93251	0.93439	1.0	506	0	0.68873	0.011841	0.023168	0.794444	20	4	0.68873
candidate995	4	0.93381	0.93421	1.0	507	0	0.21613	0.23811	0.35971	1.0	191	2	0.21613
candidate661	3	0.9344	0.93051	1.0	508	0	0.53151	0.073102	0.10365	0.900437	95	2	0.53151
candidate741	4	0.93593	0.93422	1.0	509	0	0.18336	0.35656	0.50246	1.0	258	2	0.18336
candidate535	4	0.93711	0.93524	1.0	510	0	0.18674	0.1254	0.21222	0.94398	139	1	0.18674
H19	5	0.93754	0.94252	1.0	511	0	0.24336	0.33433	0.50993	1.0	250	2	0.24336
candidate9	4	0.93924	0.93787	1.0	512	0	0.38871	0.047836	0.11088	0.900437	64	2	0.38871
candidate78	5	0.93953	0.94437	1.0	513	0	0.38737	0.010675	0.020613	0.788447	18	3	0.38737
ATM	3	0.94101	0.93959	1.0	514	0	0.26818	0.46096	0.50833	1.0	302	1	0.26818
candidate999	3	0.94259	0.9413	1.0	515	0	0.34205	0.0184	0.052798	0.900437	32	2	0.34205
candidate755	3	0.94397	0.94467	1.0	516	0	0.23897	0.15026	0.22358	0.94398	149	2	0.23897
candidate543	2	0.9461	0.94563	1.0	517	0	0.22632	0.0539	0.075772	0.900437	71	2	0.22632
candidate762	6	0.94791	0.94987	1.0	518	0	0.24473	0.072657	0.18983	0.939709	94	4	0.24473
TSSDAG1	3	0.9511	0.94999	1.0	519	0	0.27941	0.48086	0.51742	1.0	312	1	0.27941
BECN1	3	0.95218	0.94999	1.0	520	0	0.3878	0.028211	0.064651	0.900437	49	2	0.3878
candidate652	5	0.95435	0.95946	1.0	521	0	0.48187	0.0072466	0.015691	0.771212	9	3	0.48187
candidate560	5	0.95685	0.96069	1.0	522	0	0.215	0.03367	0.093964	0.900437	53	4	0.215
NHP2L1	4	0.95917	0.96076	1.0	523	0	0.69529	0.015038	0.049203	0.900437	26	2	0.69529
TSSMSMO1	2	0.96147	0.96303	1.0	524	0	0.65801	0.038532	0.053847	0.900437	58	2	0.65801
candidate555	5	0.96216	0.96577	1.0	525	0	0.26157	0.056197	0.14629	0.900437	74	3	0.26157
candidate93	4	0.96233	0.96192	1.0	526	0	0.63104	0.020887	0.057086	0.900437	36	2	0.63104
candidate92	5	0.96585	0.96814	1.0	527	0	0.31589	0.032584	0.090988	0.900437	52	4	0.31589
RPL37A	5	0.96726	0.96815	1.0	528	0	1.2413	0.0086551	0.016147	0.771212	14	4	1.2413
TSSOR5V1	3	0.96816	0.96097	1.0	529	0	0.55136	0.029529	0.066295	0.900437	50	2	0.55136
candidate772	5	0.96851	0.96867	1.0	530	0	0.16747	0.18529	0.33489	1.0	165	2	0.16747
candidate744	4	0.97039	0.96878	1.0	531	0	0.83936	0.0010057	0.0017479	0.356566	3	3	0.83936
candidate763	3	0.97352	0.97065	1.0	532	0	0.49086	0.026477	0.061879	0.900437	45	3	0.49086
candidate715	5	0.97418	0.97671	1.0	533	0	0.19153	0.48139	0.62947	1.0	313	2	0.19153
candidate941	7	0.97475	0.97563	1.0	534	0	0.20463	0.29814	0.47146	1.0	223	2	0.20463
candidate738	3	0.97485	0.97251	1.0	535	0	0.20585	0.025149	0.060225	0.900437	44	3	0.20585
TSSSTK11	2	0.97817	0.98348	1.0	536	0	0.74764	0.021833	0.034665	0.900437	37	2	0.74764
candidate609	4	0.97869	0.97879	1.0	537	0	0.2485	0.073478	0.13683	0.900437	96	3	0.2485
candidate964	5	0.97882	0.97879	1.0	538	0	0.21867	0.027947	0.079575	0.900437	47	1	0.21867
candidate695	4	0.9809	0.9808	1.0	539	0	0.65524	0.01319	0.047816	0.900437	21	3	0.65524
PEAK1	4	0.98106	0.9808	1.0	540	0	0.15747	0.054222	0.11848	0.900437	72	2	0.15747
FBN1	4	0.98238	0.98172	1.0	541	0	0.3457	0.11143	0.18961	0.939709	129	2	0.3457
candidate734	4	0.98283	0.98239	1.0	542	0	0.30212	0.091878	0.16876	0.922231	112	3	0.30212
TSSTGFBR2	4	0.98524	0.98312	1.0	543	0	1.0755	0.01334	0.047816	0.900437	22	3	1.0755
candidate737	7	0.98638	0.98787	1.0	544	0	0.50949	0.080195	0.2017	0.94398	103	4	0.50949
TRHR	5	0.98861	0.9881	1.0	545	0	0.25075	0.15796	0.28031	1.0	153	3	0.25075
candidate623	4	0.99194	0.98992	1.0	546	0	0.43283	0.008058	0.017642	0.771212	11	4	0.43283
candidate761	4	0.99215	0.99082	1.0	547	0	0.43429	0.0078503	0.015959	0.771212	10	4	0.43429
candidate948	5	0.99408	0.99373	1.0	548	0	0.28911	0.37479	0.5415	1.0	269	2	0.28911
candidate51	3	0.99408	0.99539	1.0	549	0	0.34182	0.0059196	0.0075312	0.658442	8	3	0.34182
candidate958	4	0.9951	0.9943	1.0	550	0	0.73156	0.0048961	0.0093533	0.71553	7	4	0.73156
candidate742	5	0.9979	0.99726	1.0	551	0	0.56144	0.0021019	0.0053525	0.655152	4	5	0.56144
